679,Brandon,Mendoza,bmendozaiu@usa.gov,9 Lindbergh Point,New York,NY,10031,8-(052)486-9966,8
830,Victor,Mendoza,vmendozan1@apple.com,6 Garrison Alley,New York,NY,10032,1-(010)247-9352,3
877,Jason,Mendoza,jmendozaoc@tripod.com,5245 Oak Trail,New York,NY,10040,5-(556)963-7459,8
280,Julia,Meyer,jmeyer7r@goodreads.com,1748 Rigney Park,New York,NY,10034,3-(016)672-9455,10
560,Rebecca,Meyer,rmeyerfj@exblog.jp,97 Grasskamp Avenue,New York,NY,10032,9-(332)302-6938,5
857,Arthur,Meyer,ameyerns@nsw.gov.au,70 Tennyson Lane,New York,NY,10031,9-(774)471-8988,1
860,Juan,Meyer,jmeyernv@ustream.tv,1424 Glendale Road,New York,NY,10032,8-(062)580-6281,11
80,Dorothy,Miller,dmiller27@slashdot.org,791 Spenser Way,New York,NY,10040,5-(847)904-1564,2
500,Ryan,Miller,rmillerdv@topsy.com,682 Morningstar Way,New York,NY,10033,4-(434)093-1975,11
513,Tammy,Miller,tmillere8@ft.com,05 Hoard Road,New York,NY,10033,5-(208)297-7584,10
808,Nicholas,Miller,nmillermf@sciencedaily.com,5884 Tony Hill,New York,NY,10040,2-(191)774-3020,7
834,Justin,Miller,jmillern5@delicious.com,243 Oakridge Road,New York,NY,10033,2-(353)237-6576,12
844,Judy,Miller,jmillernf@mtv.com,61 Tomscot Terrace,New York,NY,10031,5-(712)147-5107,5
888,Janice,Miller,jmilleron@icio.us,2381 Oakridge Park,New York,NY,10040,8-(099)308-5119,3
74,Janet,Mills,jmills21@fotki.com,2111 Scott Parkway,New York,NY,10033,7-(216)587-3105,K
75,Bobby,Mills,bmills22@irs.gov,8 Debra Point,New York,NY,10040,9-(504)665-1097,9
79,Albert,Mills,amills26@house.gov,48 Tony Road,New York,NY,10034,9-(238)437-1334,1
189,David,Mills,dmills58@jugem.jp,711 Larry Point,New York,NY,10031,8-(640)498-3633,10
218,Christopher,Mills,cmills61@gizmodo.com,423 Browning Point,New York,NY,10031,1-(389)930-2444,9
351,Aaron,Mills,amills9q@stumbleupon.com,67 Kingsford Hill,New York,NY,10033,8-(506)567-0165,1
355,Matthew,Mills,mmills9u@hatena.ne.jp,59 Basil Terrace,New York,NY,10040,1-(538)073-9923,4
722,Craig,Mills,cmillsk1@japanpost.jp,3247 Tomscot Plaza,New York,NY,10034,1-(683)192-7150,7
805,Linda,Mills,lmillsmc@army.mil,729 Cascade Place,New York,NY,10033,5-(312)424-5083,7
99,Jane,Mitchell,jmitchell2q@blogger.com,0296 Mockingbird Hill,New York,NY,10033,7-(963)920-9655,1
215,Cynthia,Mitchell,cmitchell5y@patch.com,4 Randy Junction,New York,NY,10032,1-(963)672-1486,3
733,Frank,Montgomery,fmontgomerykc@sphinn.com,574 Schlimgen Alley,New York,NY,10031,0-(452)041-9945,7
527,Mary,Moore,mmooreem@apple.com,19881 Sutteridge Drive,New York,NY,10034,1-(875)222-5656,11
768,Jesse,Moore,jmoorelb@barnesandnoble.com,26486 Blaine Parkway,New York,NY,10033,1-(048)118-5397,1
145,Daniel,Morales,dmorales40@dedecms.com,7 Di Loreto Park,New York,NY,10040,4-(041)369-4236,2
206,Mildred,Morales,mmorales5p@vimeo.com,7 Oakridge Drive,New York,NY,10031,9-(445)118-8486,8
343,Dorothy,Morales,dmorales9i@fema.gov,6 Butterfield Crossing,New York,NY,10032,7-(374)719-7517,12
475,Kevin,Morales,kmoralesd6@photobucket.com,048 Northland Terrace,New York,NY,10031,7-(024)698-7170,K
713,Adam,Morales,amoralesjs@friendfeed.com,368 Bashford Pass,New York,NY,10033,4-(025)292-4092,2
813,Bobby,Morales,bmoralesmk@imgur.com,0 Donald Place,New York,NY,10031,2-(944)821-2491,6
96,Peter,Moreno,pmoreno2n@yellowpages.com,131 Susan Center,New York,NY,10034,3-(118)439-0396,2
669,Shawn,Moreno,smorenoik@histats.com,54379 East Way,New York,NY,10031,7-(410)597-5376,2
836,Patrick,Moreno,pmorenon7@blogtalkradio.com,3184 Veith Plaza,New York,NY,10033,1-(660)379-3139,1
98,Phillip,Morgan,pmorgan2p@paginegialle.it,55194 Mitchell Alley,New York,NY,10034,1-(666)987-3245,10
146,Sandra,Morgan,smorgan41@g.co,0590 Kinsman Place,New York,NY,10031,7-(372)908-3569,1
340,Kathy,Morgan,kmorgan9f@soup.io,03906 Sunbrook Parkway,New York,NY,10033,8-(712)077-9492,3
572,Maria,Morgan,mmorganfv@amazonaws.com,6445 Reindahl Street,New York,NY,10034,8-(047)592-3620,7
634,Keith,Morgan,kmorganhl@blogs.com,804 8th Lane,New York,NY,10031,0-(880)213-4625,3
716,Virginia,Morgan,vmorganjv@oaic.gov.au,74 Dryden Pass,New York,NY,10033,7-(637)625-6616,8
86,Eugene,Morris,emorris2d@sogou.com,7 Utah Avenue,New York,NY,10031,3-(776)773-5608,11
352,Arthur,Morris,amorris9r@wikispaces.com,03169 Fairview Alley,New York,NY,10040,5-(605)679-7478,5
619,Lawrence,Morris,lmorrish6@vinaora.com,0712 Bartelt Avenue,New York,NY,10033,9-(944)539-1439,7
823,Raymond,Morris,rmorrismu@technorati.com,69 Lunder Junction,New York,NY,10040,1-(065)420-8256,11
212,Sara,Morrison,smorrison5v@barnesandnoble.com,79 Parkside Plaza,New York,NY,10031,6-(255)354-1220,K
24,Gerald,Murphy,gmurphyn@jugem.jp,1711 Rowland Drive,New York,NY,10032,6-(860)759-8944,4
180,Doris,Murphy,dmurphy4z@sakura.ne.jp,244 Anzinger Alley,New York,NY,10034,3-(202)260-8670,4
327,Donna,Murphy,dmurphy92@joomla.org,1 Elka Park,New York,NY,10031,1-(162)335-0454,2
520,Russell,Murphy,rmurphyef@redcross.org,5 Goodland Center,New York,NY,10040,9-(656)663-6447,5
715,Gregory,Murray,gmurrayju@theglobeandmail.com,7 Waubesa Hill,New York,NY,10040,5-(964)658-2501,K
92,Martin,Myers,mmyers2j@illinois.edu,6201 Southridge Center,New York,NY,10031,5-(248)315-5112,11
331,Rachel,Myers,rmyers96@ftc.gov,177 Kim Alley,New York,NY,10040,4-(229)708-7856,7
502,Sarah,Myers,smyersdx@typepad.com,45 Drewry Hill,New York,NY,10031,6-(410)901-7515,4
782,Alan,Myers,amyerslp@guardian.co.uk,5 Merry Place,New York,NY,10031,8-(310)038-4794,10
161,Rose,Nelson,rnelson4g@xrea.com,2020 Badeau Alley,New York,NY,10033,4-(945)759-7539,9
186,Mary,Nelson,mnelson55@phoca.cz,194 Derek Avenue,New York,NY,10032,6-(087)594-4268,8
252,Catherine,Nelson,cnelson6z@skype.com,0 Bluejay Place,New York,NY,10032,7-(448)029-0392,12
271,Sandra,Nelson,snelson7i@google.nl,40 Hoepker Park,New York,NY,10032,6-(738)923-5441,K
295,Scott,Nelson,snelson86@gnu.org,947 Pearson Avenue,New York,NY,10033,8-(437)550-6146,9
349,Randy,Nelson,rnelson9o@weebly.com,28967 Buhler Hill,New York,NY,10033,4-(287)610-8333,3
378,Gloria,Nelson,gnelsonah@hc360.com,899 Crest Line Park,New York,NY,10032,6-(374)002-2313,12
559,Stephen,Nelson,snelsonfi@dailymotion.com,413 Cody Avenue,New York,NY,10034,1-(066)127-3675,4
731,Joe,Nelson,jnelsonka@ask.com,7204 Columbus Place,New York,NY,10032,5-(175)921-3794,8
288,Rachel,Nguyen,rnguyen7z@cornell.edu,39943 Oakridge Parkway,New York,NY,10032,0-(306)393-2181,9
637,Norma,Nichols,nnicholsho@yelp.com,2565 Buhler Circle,New York,NY,10033,9-(459)019-8809,8
434,Joshua,Oliver,joliverc1@newsvine.com,259 Melody Avenue,New York,NY,10033,7-(231)586-1676,1
677,John,Oliver,joliveris@twitter.com,43 Carey Crossing,New York,NY,10032,9-(522)133-7564,5
54,Christine,Olson,colson1h@bluehost.com,823 Vermont Trail,New York,NY,10033,5-(346)179-8442,1
156,Rebecca,Olson,rolson4b@army.mil,2070 Straubel Terrace,New York,NY,10031,7-(442)671-6505,10
472,Teresa,Olson,tolsond3@soundcloud.com,45 Barnett Plaza,New York,NY,10040,9-(824)418-0239,K
624,Judy,Olson,jolsonhb@fema.gov,75882 Washington Point,New York,NY,10040,1-(183)423-9925,4
183,Ernest,Ortiz,eortiz52@dropbox.com,3 Cordelia Circle,New York,NY,10031,4-(259)797-9307,11
266,Roy,Ortiz,rortiz7d@woothemes.com,4029 Artisan Street,New York,NY,10040,7-(081)497-2502,8
272,Carolyn,Owens,cowens7j@desdev.cn,2980 Mariners Cove Pass,New York,NY,10040,6-(724)229-3950,3
481,Richard,Owens,rowensdc@merriam-webster.com,7359 Division Alley,New York,NY,10031,2-(139)918-8807,4
66,Wanda,Palmer,wpalmer1t@chron.com,1 Village Green Junction,New York,NY,10031,0-(539)765-3669,K
192,Margaret,Palmer,mpalmer5b@eepurl.com,67 Lukken Road,New York,NY,10040,3-(464)162-6835,2
754,Bonnie,Palmer,bpalmerkx@scribd.com,843 Village Place,New York,NY,10034,4-(348)015-8006,1
47,Ernest,Parker,eparker1a@utexas.edu,1 West Court,New York,NY,10033,6-(834)835-9409,5
328,Amanda,Patterson,apatterson93@furl.net,1 Elka Street,New York,NY,10032,0-(654)172-6739,6
633,Daniel,Patterson,dpattersonhk@nps.gov,76 Gateway Pass,New York,NY,10034,5-(518)350-7412,5
190,Bobby,Payne,bpayne59@noaa.gov,834 Oneill Avenue,New York,NY,10033,9-(911)671-9650,4
314,Mildred,Payne,mpayne8p@wordpress.com,2 Randy Lane,New York,NY,10034,5-(198)245-1927,7
626,Donna,Payne,dpaynehd@washingtonpost.com,74236 Rockefeller Pass,New York,NY,10034,1-(179)697-3397,K
38,Catherine,Perez,cperez11@wordpress.org,077 Sullivan Place,New York,NY,10034,1-(651)854-4898,9
52,Deborah,Perez,dperez1f@nsw.gov.au,96632 Blue Bill Park Trail,New York,NY,10033,9-(607)253-3338,5
366,Wayne,Perez,wpereza5@sourceforge.net,45 Northland Road,New York,NY,10040,5-(034)746-0672,6
607,Lois,Perez,lperezgu@acquirethisname.com,75350 American Ash Avenue,New York,NY,10031,8-(898)235-8426,5
662,Frances,Perez,fperezid@soup.io,9640 Arapahoe Street,New York,NY,10034,8-(244)149-8061,8
72,Eugene,Perkins,eperkins1z@wiley.com,255 Johnson Crossing,New York,NY,10031,5-(497)377-5373,10
153,Elizabeth,Perkins,eperkins48@themeforest.net,99 Fairfield Avenue,New York,NY,10032,7-(839)543-7282,12
298,Teresa,Perkins,tperkins89@1und1.de,9703 Huxley Parkway,New York,NY,10034,2-(873)054-8481,8
563,Kelly,Perkins,kperkinsfm@house.gov,2 Sachs Street,New York,NY,10031,7-(516)854-5067,12
659,Juan,Perkins,jperkinsia@hubpages.com,4174 Bobwhite Court,New York,NY,10032,1-(904)187-3161,7
725,Sara,Perkins,sperkinsk4@mozilla.com,082 Grover Court,New York,NY,10040,7-(798)356-2247,7
785,Paula,Perkins,pperkinsls@e-recht24.de,2167 Nobel Center,New York,NY,10032,3-(147)964-7850,11
863,Patrick,Perkins,pperkinsny@nasa.gov,0951 Hazelcrest Crossing,New York,NY,10031,2-(246)427-9111,4
458,Emily,Perry,eperrycp@fema.gov,6360 Thierer Way,New York,NY,10031,5-(052)874-6227,2
686,Nancy,Perry,nperryj1@nps.gov,7733 Summer Ridge Point,New York,NY,10040,4-(707)245-2636,12
742,Frank,Peters,fpeterskl@spiegel.de,945 Westridge Park,New York,NY,10033,4-(444)620-3637,9
769,Melissa,Peters,mpeterslc@gizmodo.com,58748 Stephen Crossing,New York,NY,10033,2-(245)953-9640,8
818,Marie,Peters,mpetersmp@mysql.com,6453 Harbort Lane,New York,NY,10034,5-(460)553-7513,11
14,Nicholas,Peterson,npetersond@mac.com,4579 Pond Drive,New York,NY,10034,2-(833)674-9049,5
27,Donna,Peterson,dpetersonq@cyberchimps.com,77460 Carberry Park,New York,NY,10032,0-(247)377-6716,3
367,Ronald,Peterson,rpetersona6@last.fm,02922 Victoria Avenue,New York,NY,10031,3-(912)935-7502,10
371,Ernest,Peterson,epetersonaa@nhs.uk,7552 Grover Circle,New York,NY,10031,6-(550)440-0131,10
398,Phillip,Peterson,ppetersonb1@qq.com,60 Dakota Street,New York,NY,10034,7-(298)847-9197,11
403,Howard,Peterson,hpetersonb6@npr.org,0 Algoma Terrace,New York,NY,10033,2-(091)385-3443,11
381,Ryan,Phillips,rphillipsak@bigcartel.com,95 Dawn Parkway,New York,NY,10033,4-(418)199-4317,K
688,John,Phillips,jphillipsj3@example.com,5 Lunder Hill,New York,NY,10034,4-(508)708-3394,5
692,Sean,Phillips,sphillipsj7@opera.com,748 Thierer Avenue,New York,NY,10034,1-(918)084-8148,9
728,Theresa,Phillips,tphillipsk7@shutterfly.com,64 Summerview Pass,New York,NY,10034,4-(483)278-4124,10
130,Lawrence,Pierce,lpierce3l@ocn.ne.jp,98 Northfield Junction,New York,NY,10032,9-(629)548-9826,11
348,Bonnie,Pierce,bpierce9n@fotki.com,27 Spohn Circle,New York,NY,10031,0-(548)415-1767,9
435,Linda,Pierce,lpiercec2@usda.gov,040 Union Crossing,New York,NY,10040,1-(224)844-8645,10
31,Adam,Porter,aporteru@acquirethisname.com,7663 Hauk Plaza,New York,NY,10040,5-(486)799-9554,6
291,Patrick,Porter,pporter82@tinyurl.com,89 Loomis Pass,New York,NY,10034,1-(867)510-5620,8
307,Diane,Porter,dporter8i@cdc.gov,1540 Prairieview Road,New York,NY,10040,3-(577)871-4713,2
610,Judy,Porter,jportergx@google.de,57918 Blaine Crossing,New York,NY,10040,4-(259)354-5713,12
43,Todd,Powell,tpowell16@youtube.com,203 Wayridge Hill,New York,NY,10034,4-(832)921-8021,4
589,Sean,Powell,spowellgc@google.com.br,52 Gulseth Avenue,New York,NY,10040,8-(174)073-6539,1
671,Clarence,Powell,cpowellim@cbslocal.com,5 Helena Park,New York,NY,10032,2-(451)787-2320,10
849,Paula,Powell,ppowellnk@utexas.edu,226 Butterfield Plaza,New York,NY,10033,2-(671)513-1402,10
162,Norma,Price,nprice4h@printfriendly.com,7524 Corben Avenue,New York,NY,10031,9-(189)165-5740,4
219,Nancy,Price,nprice62@irs.gov,71088 Sutherland Circle,New York,NY,10032,4-(514)398-8234,3
260,Harold,Price,hprice77@paginegialle.it,60325 Oxford Avenue,New York,NY,10034,2-(635)356-4161,2
399,Annie,Price,apriceb2@wikia.com,4388 Onsgard Point,New York,NY,10034,5-(119)843-2095,K
451,Judy,Price,jpriceci@pinterest.com,0075 Heath Road,New York,NY,10033,7-(846)309-5503,6
185,Diana,Ramirez,dramirez54@digg.com,0 Clarendon Junction,New York,NY,10034,3-(874)467-9314,12
517,Earl,Ramirez,eramirezec@sun.com,8826 Gulseth Parkway,New York,NY,10032,8-(137)865-7174,5
1,Lawrence,Ramos,lramos0@army.mil,5792 Warrior Junction,New York,NY,10040,9-(985)441-0302,5
780,Joyce,Ramos,jramosln@ehow.com,84105 Tennyson Trail,New York,NY,10031,3-(915)798-5139,9
5,Victor,Ray,vray4@omniture.com,9782 Boyd Pass,New York,NY,10033,3-(055)561-6548,6
217,Christopher,Ray,cray60@shinystat.com,6 Butternut Terrace,New York,NY,10032,6-(091)310-3638,2
236,Kimberly,Ray,kray6j@washingtonpost.com,9966 Gulseth Trail,New York,NY,10040,9-(314)133-5330,12
553,Gary,Ray,grayfc@list-manage.com,12 Pankratz Point,New York,NY,10033,1-(477)742-7935,10
564,Beverly,Ray,brayfn@hao123.com,8231 Carpenter Circle,New York,NY,10031,7-(560)354-4724,6
774,Jason,Ray,jraylh@answers.com,6 American Ash Court,New York,NY,10034,4-(109)705-6789,9
17,Debra,Reed,dreedg@qq.com,2 Warbler Avenue,New York,NY,10034,5-(616)547-5119,4
238,Louise,Reed,lreed6l@bbb.org,478 Petterle Drive,New York,NY,10032,5-(660)743-4030,7
304,Ruby,Reed,rreed8f@tripod.com,88 Knutson Crossing,New York,NY,10040,3-(767)623-9655,5
833,Aaron,Reed,areedn4@spotify.com,4 Katie Avenue,New York,NY,10033,3-(791)784-1855,12
159,Maria,Reid,mreid4e@last.fm,024 Sachtjen Parkway,New York,NY,10040,9-(205)931-0370,8
187,Nicholas,Reid,nreid56@reverbnation.com,55480 Hermina Drive,New York,NY,10031,0-(507)256-6109,K
336,Randy,Reid,rreid9b@samsung.com,242 Blaine Hill,New York,NY,10031,3-(271)793-2783,12
412,Teresa,Reid,treidbf@msn.com,599 Anniversary Alley,New York,NY,10033,4-(113)092-8590,K
479,Howard,Reid,hreidda@ow.ly,84 Village Plaza,New York,NY,10033,5-(913)391-2196,2
525,David,Reid,dreidek@stanford.edu,12770 Sugar Terrace,New York,NY,10033,1-(432)959-7481,3
685,Jean,Reid,jreidj0@posterous.com,16 Judy Plaza,New York,NY,10031,1-(252)565-6767,1
22,Fred,Reyes,freyesl@i2i.jp,88980 Menomonie Crossing,New York,NY,10032,2-(889)857-4446,6
77,Emily,Reyes,ereyes24@blinklist.com,11776 Starling Parkway,New York,NY,10031,5-(332)334-0284,10
487,Lois,Reyes,lreyesdi@cisco.com,49 Petterle Point,New York,NY,10033,4-(912)556-9469,11
776,Cynthia,Reyes,creyeslj@wisc.edu,87907 Cordelia Court,New York,NY,10040,2-(440)623-4017,12
239,Christopher,Reynolds,creynolds6m@java.com,2 3rd Point,New York,NY,10031,6-(318)034-0251,7
579,Debra,Reynolds,dreynoldsg2@dailymail.co.uk,33367 Debra Point,New York,NY,10031,4-(444)295-9238,2
593,Aaron,Reynolds,areynoldsgg@xinhuanet.com,91 Moulton Crossing,New York,NY,10031,7-(063)114-4901,5
123,Christina,Rice,crice3e@clickbank.net,27001 Lakewood Junction,New York,NY,10033,7-(785)467-7963,2
306,Barbara,Rice,brice8h@nyu.edu,616 Muir Way,New York,NY,10040,5-(846)686-0121,7
313,Mildred,Rice,mrice8o@yellowpages.com,9325 Colorado Street,New York,NY,10040,1-(420)586-2017,3
466,Tammy,Rice,tricecx@smugmug.com,3378 Laurel Road,New York,NY,10031,7-(811)250-3128,8
470,Christine,Rice,criced1@ucla.edu,327 Bobwhite Junction,New York,NY,10031,3-(111)044-8129,10
499,Carl,Rice,cricedu@army.mil,460 Mccormick Hill,New York,NY,10033,3-(442)736-1078,K
697,Mary,Rice,mricejc@printfriendly.com,41724 Luster Place,New York,NY,10032,0-(099)624-5599,6
277,Joshua,Richards,jrichards7o@stumbleupon.com,9313 New Castle Park,New York,NY,10034,5-(717)939-6879,5
372,David,Richards,drichardsab@oaic.gov.au,7 Victoria Circle,New York,NY,10040,0-(005)934-2021,5
687,Jerry,Richards,jrichardsj2@tinypic.com,61 Butternut Center,New York,NY,10032,7-(715)022-7900,11
840,Anne,Richards,arichardsnb@berkeley.edu,6650 Fieldstone Circle,New York,NY,10034,8-(372)005-1812,9
16,Mildred,Richardson,mrichardsonf@woothemes.com,5 Carioca Court,New York,NY,10040,7-(952)339-5457,8
126,Martha,Richardson,mrichardson3h@sphinn.com,38 Meadow Vale Point,New York,NY,10032,9-(986)561-2622,8
225,Sean,Richardson,srichardson68@shutterfly.com,1662 Comanche Street,New York,NY,10031,9-(828)387-7372,12
246,Frank,Richardson,frichardson6t@tinypic.com,75357 Glendale Street,New York,NY,10031,4-(407)251-4876,11
382,Anna,Richardson,arichardsonal@wikispaces.com,7 Magdeline Center,New York,NY,10033,4-(299)819-9727,5
580,Roy,Richardson,rrichardsong3@w3.org,70161 Sheridan Alley,New York,NY,10040,9-(435)936-4229,1
658,Helen,Richardson,hrichardsoni9@dropbox.com,3847 Buell Crossing,New York,NY,10032,6-(400)769-8977,8
874,Cheryl,Richardson,crichardsono9@elegantthemes.com,980 Northland Park,New York,NY,10034,6-(056)436-9860,9
363,Mildred,Riley,mrileya2@linkedin.com,6659 Corry Center,New York,NY,10040,1-(196)926-5329,K
727,Anne,Riley,arileyk6@is.gd,1 Atwood Way,New York,NY,10033,1-(228)143-9540,5
809,Louis,Riley,lrileymg@blog.com,16 Butternut Terrace,New York,NY,10032,5-(596)780-8808,3
21,Billy,Rivera,briverak@irs.gov,253 Esch Pass,New York,NY,10040,8-(936)429-3489,8
184,Clarence,Rivera,crivera53@adobe.com,7 Barby Point,New York,NY,10040,1-(957)033-7053,2
409,Steven,Roberts,srobertsbc@angelfire.com,76987 Monument Road,New York,NY,10034,1-(131)788-6113,9
535,Roger,Roberts,rrobertseu@newsvine.com,35850 Kings Crossing,New York,NY,10032,9-(122)750-0760,K
690,Susan,Roberts,srobertsj5@themeforest.net,72181 Spohn Avenue,New York,NY,10032,7-(031)244-5011,9
253,Johnny,Robertson,jrobertson70@dell.com,9 Fulton Center,New York,NY,10040,5-(237)924-7777,9
828,William,Robertson,wrobertsonmz@blogs.com,23 Fieldstone Road,New York,NY,10032,1-(475)338-9139,11
858,Marilyn,Robertson,mrobertsonnt@deliciousdays.com,613 Mallard Terrace,New York,NY,10034,6-(110)468-3747,11
292,Irene,Robinson,irobinson83@bigcartel.com,8632 Green Ridge Crossing,New York,NY,10031,8-(813)628-0857,10
488,Samuel,Robinson,srobinsondj@engadget.com,4 Arrowood Circle,New York,NY,10034,5-(465)949-3879,K
581,Kimberly,Robinson,krobinsong4@g.co,33 Welch Place,New York,NY,10031,5-(547)708-2163,1
678,Frank,Robinson,frobinsonit@opensource.org,6362 Delladonna Street,New York,NY,10034,1-(285)766-6497,9
821,Kathryn,Robinson,krobinsonms@apache.org,350 Dwight Street,New York,NY,10034,8-(007)669-0834,3
57,Helen,Rodriguez,hrodriguez1k@cisco.com,59 Merrick Place,New York,NY,10031,2-(627)851-4692,1
106,Virginia,Rodriguez,vrodriguez2x@icq.com,772 Parkside Court,New York,NY,10033,4-(965)840-8193,9
168,Teresa,Rodriguez,trodriguez4n@cocolog-nifty.com,1910 Hudson Park,New York,NY,10032,9-(635)093-5044,1
666,Jason,Rodriguez,jrodriguezih@businessinsider.com,40453 Elgar Road,New York,NY,10040,3-(596)819-0647,12
682,Donald,Rodriguez,drodriguezix@utexas.edu,149 Sugar Lane,New York,NY,10040,7-(942)578-4376,9
522,Randy,Rogers,rrogerseh@youku.com,0 Claremont Place,New York,NY,10040,6-(820)371-6769,6
665,Jean,Rogers,jrogersig@gravatar.com,1628 North Drive,New York,NY,10032,1-(872)415-3196,7
105,Matthew,Romero,mromero2w@samsung.com,209 Anzinger Parkway,New York,NY,10032,5-(802)620-5215,12
285,Kathleen,Romero,kromero7w@unicef.org,9682 Bluejay Trail,New York,NY,10033,8-(955)937-7455,3
430,Nancy,Romero,nromerobx@weather.com,09 Cardinal Junction,New York,NY,10032,4-(061)986-2786,12
497,Ryan,Romero,rromerods@hhs.gov,25684 Arkansas Crossing,New York,NY,10032,5-(530)256-1704,3
875,Steven,Romero,sromerooa@freewebs.com,3 Dorton Drive,New York,NY,10034,6-(032)047-2427,2
273,Victor,Rose,vrose7k@springer.com,04 Lyons Drive,New York,NY,10040,2-(620)913-6564,K
788,Rebecca,Rose,rroselv@163.com,45756 Westend Drive,New York,NY,10034,8-(874)245-7542,11
540,Howard,Ruiz,hruizez@so-net.ne.jp,30 Walton Park,New York,NY,10031,7-(570)994-2432,4
865,Lawrence,Ruiz,lruizo0@discuz.net,5 Shopko Way,New York,NY,10033,7-(591)373-2771,12
557,Willie,Russell,wrussellfg@mashable.com,40 Helena Street,New York,NY,10040,2-(189)683-6123,11
361,Dorothy,Ryan,dryana0@etsy.com,372 Talmadge Court,New York,NY,10031,1-(937)619-7463,7
745,Tina,Ryan,tryanko@skyrock.com,762 Crest Line Terrace,New York,NY,10040,6-(703)203-8050,3
59,Juan,Sanchez,jsanchez1m@opera.com,3049 Crescent Oaks Junction,New York,NY,10031,4-(752)424-9061,5
93,Bruce,Sanchez,bsanchez2k@squarespace.com,081 Grasskamp Hill,New York,NY,10032,9-(039)742-5918,11
120,Donna,Sanchez,dsanchez3b@economist.com,3743 Jenna Drive,New York,NY,10031,9-(426)560-3540,11
862,Phyllis,Sanchez,psancheznx@wisc.edu,1 2nd Point,New York,NY,10031,7-(588)589-2309,11
870,Debra,Sanchez,dsanchezo5@sun.com,6 Center Lane,New York,NY,10033,2-(836)042-6311,3
431,Christine,Sanders,csandersby@blogtalkradio.com,51 Hoard Terrace,New York,NY,10031,0-(824)962-5363,4
438,Clarence,Sanders,csandersc5@spiegel.de,366 Transport Avenue,New York,NY,10040,0-(679)912-7788,1
462,Jacqueline,Sanders,jsandersct@ezinearticles.com,393 Barby Alley,New York,NY,10031,7-(407)268-2297,6
756,Phyllis,Sanders,psanderskz@privacy.gov.au,7104 Magdeline Lane,New York,NY,10034,2-(412)804-0466,11
842,Mark,Sanders,msandersnd@oakley.com,5348 Village Green Road,New York,NY,10040,3-(295)498-0816,2
529,Ashley,Schmidt,aschmidteo@zdnet.com,29426 8th Point,New York,NY,10033,1-(597)674-3125,2
638,Peter,Schmidt,pschmidthp@who.int,4830 Hallows Place,New York,NY,10033,4-(044)897-6549,4
701,Angela,Schmidt,aschmidtjg@desdev.cn,2 Cambridge Place,New York,NY,10040,9-(268)529-4359,12
819,Victor,Schmidt,vschmidtmq@4shared.com,73 Cambridge Trail,New York,NY,10034,5-(816)756-6035,10
122,Eric,Scott,escott3d@cdc.gov,7 Raven Alley,New York,NY,10034,9-(133)247-5106,3
369,Helen,Scott,hscotta8@diigo.com,1 Westend Park,New York,NY,10032,3-(082)185-2154,1
509,Ryan,Scott,rscotte4@yellowpages.com,101 Butterfield Park,New York,NY,10031,9-(413)448-4946,5
673,Howard,Scott,hscottio@howstuffworks.com,7 Westport Road,New York,NY,10033,6-(302)326-0825,9
58,Joyce,Shaw,jshaw1l@time.com,66 Gerald Court,New York,NY,10031,5-(777)221-6540,7
73,Richard,Shaw,rshaw20@usda.gov,36520 Twin Pines Road,New York,NY,10034,1-(568)017-9767,7
113,Christina,Shaw,cshaw34@rambler.ru,825 Ilene Street,New York,NY,10031,7-(766)801-2444,6
233,Ralph,Shaw,rshaw6g@histats.com,80 Eastlawn Road,New York,NY,10034,9-(978)191-4354,5
344,Theresa,Shaw,tshaw9j@google.de,7841 Iowa Place,New York,NY,10031,4-(698)917-8198,8
571,Dorothy,Shaw,dshawfu@chicagotribune.com,91 Caliangt Drive,New York,NY,10032,6-(688)054-4646,6
657,Robin,Shaw,rshawi8@tinypic.com,629 Oakridge Lane,New York,NY,10040,4-(225)709-3324,10
672,Christina,Shaw,cshawin@umich.edu,392 Chive Park,New York,NY,10033,2-(063)856-4551,10
78,Beverly,Simmons,bsimmons25@nih.gov,91 Summer Ridge Junction,New York,NY,10034,5-(179)751-4557,10
282,Louis,Simmons,lsimmons7t@foxnews.com,54 Browning Road,New York,NY,10031,7-(403)240-0264,10
464,Patrick,Simmons,psimmonscv@epa.gov,309 Warner Circle,New York,NY,10040,5-(144)302-1578,12
473,Cheryl,Simmons,csimmonsd4@aboutads.info,4584 Blaine Point,New York,NY,10032,2-(833)273-6496,5
629,Jerry,Simmons,jsimmonshg@taobao.com,6902 Montana Terrace,New York,NY,10040,2-(935)991-9110,11
641,Jeremy,Simmons,jsimmonshs@ibm.com,7836 Prairie Rose Point,New York,NY,10040,0-(235)298-7202,K
897,Barbara,Simmons,bsimmonsow@devhub.com,85 Fremont Street,New York,NY,10034,5-(787)876-5340,6
85,Melissa,Simpson,msimpson2c@e-recht24.de,6251 Utah Hill,New York,NY,10031,7-(126)478-7421,K
129,Sara,Simpson,ssimpson3k@amazon.com,9854 Westend Parkway,New York,NY,10032,4-(283)413-6062,5
147,Steven,Simpson,ssimpson42@nature.com,1 4th Center,New York,NY,10040,6-(335)376-4410,7
204,Karen,Simpson,ksimpson5n@guardian.co.uk,4 Rockefeller Circle,New York,NY,10033,6-(670)479-2917,8
